MIAC Championships,Michael Wegter,St. Olaf College,29:48.5,158,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Jeremy Storvick,St. Olaf College,29:49.6,159,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Derek Deblieck,St. Olaf College,29:50.1,160,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Andy Rudberg,St. Olaf College,29:50.9,161,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Chris Covert,Hamline University,29:51.4,162,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ryan Garrett,University of St. Thomas,29:51.7,163,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Emmett Haberman,Gustavus Alolphus College,29:52.5,164,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Andrew Etteldorf,Carleton College,29:54.6,165,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Sam Richmond,Macalester College,29:54.6,166,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Alex Schneider,Carleton College,29:56.9,167,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Nate Webster,St. Olaf College,30:02.2,168,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Gabe Coleman,St. Olaf College,30:03.3,169,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Nathan Hanson,Gustavus Alolphus College,30:03.7,170,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Robert Nelson,Gustavus Alolphus College,30:03.8,171,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Taylor Huffman,Bethel University,30:06.7,172,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Nick Dea,St. Olaf College,30:06.9,173,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Zach Gilfix,Macalester College,30:10.4,174,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Kyle Becker,Saint John's University,30:16.3,175,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Chris Lagergren,Hamline University,30:20.3,176,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Luke Lillehaugen,Concordia-Moorhead,30:21.6,177,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Evan Kendall,St. Olaf College,30:21.7,178,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Paul Kirk-Davidoff,Carleton College,30:22.0,179,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Dylan Lasron-Harsch,Carleton College,30:22.2,180,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ahmed Nur,Augsburg College,30:24.1,181,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Mitchell Miller,St. Olaf College,30:24.2,182,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Jess Palyan,University of St. Thomas,30:24.7,183,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,John Miles,Saint John's University,30:25.2,184,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,William Hall,Carleton College,30:25.5,185,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Joey Gais,Carleton College,30:36.6,186,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ben Bartensetin,Macalester College,30:38.5,187,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Kyle Fredrickson,Gustavus Alolphus College,30:42.3,188,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Sam Karlson,University of St. Thomas,30:43.5,189,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Alex Gordon,Macalester College,30:47.0,190,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Michael Collins,Saint John's University,30:47.0,191,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Austin Zollner,Gustavus Alolphus College,30:48.5,192,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ethan Ellis,Carleton College,30:50.3,193,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Benjamin Erickson,Augsburg College,30:51.2,194,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Camden Sikes,Carleton College,30:53.0,195,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Thomas Dierberger,Saint John's University,30:55.2,196,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Alec Dewitz,Saint John's University,30:58.7,197,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Andy Olson,St. Olaf College,31:00.2,198,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Alex Ozark,Hamline University,31:04.4,199,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Jack Schugel,Gustavus Alolphus College,31:05.1,200,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Will Corbett,Concordia-Moorhead,31:08.3,201,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ryan Moore,Augsburg College,31:09.9,202,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Kai Heen,Macalester College,31:12.9,203,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Tayeb Zaidi,Macalester College,31:13.0,204,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Brandon Johnson,Concordia-Moorhead,31:13.2,205,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Pallav Kumar,Carleton College,31:15.1,206,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Nick Lowery,Bethel University,31:15.2,207,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Eric Wagner,Gustavus Alolphus College,31:16.6,208,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Bailey Lachance,University of St. Thomas,31:17.4,209,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Sam Longenbach,St. Olaf College,31:21.8,210,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Kevin Dudley,Saint John's University,31:26.8,211,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Kemal Kirchmeier,Macalester College,31:34.3,212,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Max Bauer,Gustavus Alolphus College,31:35.7,213,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Peter Simon,Concordia-Moorhead,31:43.4,214,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Connor Sandok,Gustavus Alolphus College,31:51.2,215,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Brandon Johnson,Bethel University,32:05.1,216,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Keenan Pearson,Bethel University,32:08.0,217,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Andrew Hed,Bethel University,32:15.2,218,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Frank Spence,Carleton College,32:25.5,219,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Matt Steele,Macalester College,32:38.4,220,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Will Feeney,Macalester College,32:44.9,221,2015,"Como Park Golf Course, St. Paul"
